"Cao, Yingjun",CSE 100,FA19,135,89,97.7,97.7,13.51,3.50,3.13
"Jones, Miles E",CSE 101,FA19,85,21,90.0,95.0,10.30,3.05,2.80
"Jones, Miles E",CSE 101,FA19,169,59,94.7,98.2,9.34,3.39,2.91
"Kane, Daniel Mertz",CSE 101,FA19,127,63,93.4,98.4,12.99,3.20,3.11
"Freund, Yoav",CSE 103,FA19,132,49,48.9,35.6,6.50,3.28,3.41
"Lovett, Shachar",CSE 105,FA19,297,278,83.0,90.6,8.67,3.25,2.79
"Micciancio, Daniele",CSE 107,FA19,43,12,90.9,100.0,6.32,3.45,3.30
"Soosai Raj, Adalbert Geral",CSE 11,FA19,190,172,90.6,83.4,7.10,3.60,3.67
"Moshiri, Alexander Niema",CSE 11,FA19,183,111,96.3,99.1,6.02,3.65,3.77
"Moshiri, Alexander Niema",CSE 11,FA19,147,105,99.0,99.0,6.34,3.67,3.86
"Gillespie, Gary N",CSE 110,FA19,200,54,76.9,65.4,10.54,3.35,3.30
"Gillespie, Gary N",CSE 12,FA19,147,93,86.7,83.0,14.10,3.30,3.11
"Gillespie, Gary N",CSE 12,FA19,131,78,90.9,77.9,14.47,3.43,2.97
"Voelker, Geoffrey M.",CSE 120,FA19,181,52,94.0,100.0,11.22,3.20,2.89
"Snoeren, Alex C.",CSE 123,FA19,98,20,89.5,100.0,9.13,3.00,2.87
"Heninger, Nadia A",CSE 127,FA19,41,10,100.0,85.7,9.64,3.57,3.59
"Stefan, Deian",CSE 127,FA19,51,21,95.2,85.7,9.45,3.11,3.01
"Polikarpova, Nadezhda",CSE 130,FA19,152,50,63.8,81.3,8.67,3.40,3.44
"Politz, Joseph Gibbs",CSE 131,FA19,88,63,93.5,93.5,11.82,3.55,3.53
"Deutsch, Alin Bernard",CSE 132A,FA19,156,38,86.1,83.3,5.17,3.45,
"Powell, Thomas Allan",CSE 134B,FA19,107,39,86.8,89.5,8.76,3.39,3.10
"Eldon, John",CSE 140,FA19,144,48,68.1,78.7,4.93,3.45,3.21
"Eldon, John",CSE 140L,FA19,129,41,56.1,80.5,7.91,3.78,3.70
"Zhao, Jishen",CSE 141,FA19,142,115,66.7,86.0,7.16,3.25,3.51
"Eldon, John",CSE 141L,FA19,160,58,63.5,86.5,7.74,3.26,3.18
"Berg-Kirkpatrick, Taylor D",CSE 151,FA19,137,36,97.1,94.1,7.56,3.55,3.28
"Su, Hao",CSE 152,FA19,99,25,70.8,54.2,12.75,3.33,
"Cottrell, Garrison W",CSE 154,FA19,93,38,89.5,78.9,14.76,3.32,3.47
"Nakashole, Ndapandula",CSE 156,FA19,27,6,100.0,100.0,11.30,2.80,2.67
"McAuley, Julian John",CSE 158,FA19,384,102,91.5,96.8,6.61,3.46,3.50
"Gillespie, Gary N",CSE 15L,FA19,136,73,98.5,80.6,5.59,3.64,3.15
"Ostertag, Michael Henry",CSE 15L,FA19,125,64,88.1,94.9,5.10,3.68,3.19
"Ostertag, Michael Henry",CSE 15L,FA19,118,62,90.0,96.7,5.78,3.70,3.23
"Schulze, Jurgen P.",CSE 167,FA19,99,29,96.3,96.3,13.39,3.54,3.36
"Alvarado, Christine J.",CSE 193,FA19,49,28,92.9,96.4,7.43,3.79,3.86
"Gillespie, Gary N",CSE 198,FA19,17,12,100.0,100.0,4.68,,
"Minnes Kemp, Mor Mia",CSE 20,FA19,104,88,93.2,98.9,9.53,3.51,2.89
"Minnes Kemp, Mor Mia",CSE 20,FA19,120,106,85.8,93.3,9.10,3.33,2.76
"Impagliazzo, Russell",CSE 21,FA19,188,97,72.6,42.1,8.29,3.10,3.04
"Jones, Miles E",CSE 21,FA19,194,120,89.6,89.4,8.83,3.26,3.11
"Porter, Leonard Emerson",CSE 30,FA19,176,158,94.2,96.2,8.94,3.28,2.98
"Porter, Leonard Emerson",CSE 30,FA19,175,157,95.5,97.4,9.84,3.32,3.10
"Chin, Bryan W.",CSE 30,FA19,90,67,97.0,96.9,9.44,3.21,2.94
"Merrill, Devon James",CSE 42,FA19,11,6,100.0,100.0,1.17,4.00,
"Merrill, Devon James",CSE 42,FA19,10,4,100.0,100.0,1.50,3.00,
"Miranda, Gregory Joseph",CSE 5A,FA19,99,48,73.3,81.8,8.10,3.09,3.18
"Cottrell, Garrison W",CSE 87,FA19,16,9,85.7,57.1,0.50,4.00,
"Alvarado, Christine J.",CSE 8A,FA19,136,106,99.0,99.0,8.63,3.57,3.38
"Alvarado, Christine J.",CSE 8A,FA19,162,131,97.7,99.2,8.45,3.50,3.48
"Lerner, Sorin",CSE 8A,FA19,157,118,93.9,95.6,8.74,3.58,3.26
"Lerner, Sorin",CSE 8A,FA19,156,114,89.1,96.4,9.00,3.53,3.19
"Cao, Yingjun",CSE 8B,FA19,106,76,81.6,89.5,14.13,3.20,2.89
"Politz, Joseph Gibbs",CSE 95,FA19,41,29,86.2,100.0,1.74,4.00,
"Politz, Joseph Gibbs",CSE 95,FA19,34,30,80.0,100.0,1.77,4.00,
"Johnston, Emily Ronay",DOC 1,FA19,250,240,74.6,95.3,4.35,3.45,
"Deavenport, James Cary",DOC 1,FA19,252,236,74.8,85.4,4.41,3.56,
"Strom, Megan C.",DOC 1,FA19,254,232,71.6,82.3,4.32,3.34,3.47
"Strom, Megan C.",DOC 1,FA19,229,210,71.2,82.6,4.00,3.45,3.37
"Pass, Natalye Joann",DOC 100D,FA19,21,10,100.0,90.0,11.70,3.90,3.33
"Pass, Natalye Joann",DOC 100D,FA19,21,10,100.0,100.0,6.50,3.71,3.30
"Tiefenbruck, Janine LoBue",DSC 10,FA19,120,72,89.7,82.4,7.31,3.33,2.92
"Tiefenbruck, Janine LoBue",DSC 10,FA19,113,65,95.0,88.1,7.85,3.37,2.89
"Rajasekar, Arcot Kuppuswam",DSC 100,FA19,144,39,81.6,78.9,6.08,3.44,3.71
"Powell, Thomas Allan",DSC 106,FA19,118,40,52.5,52.5,10.90,3.21,3.14
"Langlois, Marina",DSC 20,FA19,111,56,86.8,78.4,11.50,3.17,2.96
"Langlois, Marina",DSC 30,FA19,130,57,84.6,82.4,14.19,2.92,2.68
"Eldridge, Justin Matthew",DSC 40A,FA19,114,53,84.0,92.0,7.66,3.06,2.80
"Eldridge, Justin Matthew",DSC 40B,FA19,52,17,100.0,100.0,8.26,3.44,2.83
"Fraenkel, Aaron Mcmillan",DSC 80,FA19,127,39,94.3,100.0,13.64,3.40,3.01
"Langlois, Marina",DSC 95,FA19,22,16,100.0,100.0,1.00,4.00,
"Jemmott, Colin William",DSC 96,FA19,14,9,100.0,100.0,0.72,4.00,
"Jemmott, Colin William",DSC 96,FA19,12,6,83.3,100.0,1.17,4.00,
"Meyer, Michael Wayne",DSGN 1,FA19,157,65,83.9,91.8,4.63,3.52,3.43
"Dow, Steven P",DSGN 119,FA19,60,16,100.0,100.0,0.64,4.00,
"Sievenpiper, Daniel F.",ECE 100,FA19,144,62,96.7,93.2,8.03,3.25,
"Siegel, Paul H.",ECE 101,FA19,154,113,83.9,91.1,8.19,2.90,2.96
"Hsueh, Tzu-Chien",ECE 102,FA19,44,35,94.3,97.1,7.47,3.09,3.20
"Ng, Tse Nga",ECE 103,FA19,35,17,100.0,100.0,6.03,3.07,3.16
"Lomakin, Vitaliy",ECE 107,FA19,69,28,78.6,82.1,7.21,3.18,
"Zeger, Kenneth A.",ECE 109,FA19,132,53,81.6,87.5,6.70,2.84,2.49
"Karna, Vishal",ECE 111,FA19,65,25,78.3,81.8,5.46,3.65,3.90
"Esmaili, Gholamreza",ECE 121A,FA19,53,14,92.3,92.3,8.19,3.08,3.23
"Abi Samra, Nicholas Camill",ECE 128A,FA19,29,10,87.5,87.5,3.93,3.43,3.80
"Kuzum, Duygu",ECE 135A,FA19,27,13,91.7,100.0,4.67,3.50,
"Unpingco, Jose H.",ECE 143,FA19,101,81,91.3,92.5,7.64,3.84,3.88
"Phan, Alex Minh Giang",ECE 144,FA19,24,21,95.2,90.5,13.74,3.43,
"Silberman, Jack",ECE 148,FA19,10,3,100.0,100.0,10.50,4.00,
"Schurgers, Curt",ECE 15,FA19,197,144,87.8,94.3,8.33,3.20,3.05
"Milstein, Laurence B.",ECE 155,FA19,9,5,75.0,100.0,8.50,2.75,
"Franceschetti, Massimo",ECE 158A,FA19,38,17,92.9,100.0,4.50,3.36,
"Khoshabeh, Ramsin",ECE 16,FA19,12,7,85.7,100.0,10.50,3.43,
"Javidi, Tara",ECE 161A,FA19,56,33,72.4,58.6,7.40,2.87,2.72
"Hall, Drew A.",ECE 164,FA19,71,26,92.0,92.0,12.10,3.29,3.21
"Rebeiz, Gabriel",ECE 166,FA19,73,21,95.0,90.0,13.20,3.00,3.06
"Gessner, Richard K.",ECE 17,FA19,27,12,90.9,100.0,10.50,3.67,3.14
"Sworder, David D.",ECE 171B,FA19,22,9,100.0,71.4,7.75,3.13,2.95
"Pal, Piya",ECE 174,FA19,80,47,89.1,93.2,9.88,3.13,2.81
"Lomakin, Vitaliy",ECE 182,FA19,11,6,100.0,83.3,6.83,3.67,
"Twomey, Robert Daniel",ECE 188,FA19,16,5,100.0,100.0,8.10,4.00,
"Zhang, Xinyu",ECE 191,FA19,26,4,75.0,100.0,11.50,4.00,3.42
"Quest, Kevin B",ECE 25,FA19,77,34,86.7,86.7,7.08,2.93,2.78
"Schurgers, Curt",ECE 35,FA19,166,97,91.1,97.8,9.95,2.95,2.47
"Schurgers, Curt",ECE 35,FA19,144,95,91.5,98.9,9.36,2.98,2.86
"Lugannani, Robert",ECE 45,FA19,98,39,79.5,64.1,5.73,3.28,3.13
"Eldon, John",ECE 5,FA19,163,81,97.1,96.9,6.76,3.72,3.56
"Gilja, Vikash",ECE 5,FA19,163,81,97.1,100.0,6.76,3.72,3.56
"Hall, Drew A.",ECE 5,FA19,163,81,97.1,98.4,6.76,3.72,3.56
"Nguyen, Truong Quang",ECE 5,FA19,163,81,97.1,100.0,6.76,3.72,3.56
"Baghdadchi, Saharnaz",ECE 65,FA19,76,57,92.9,98.2,7.54,3.61,2.99
"Tocoian, Oana",ECON 1,FA19,259,143,75.9,71.7,4.97,3.16,2.83
"Tocoian, Oana",ECON 1,FA19,276,147,79.7,63.5,4.70,3.18,2.71
"Levkoff, Steven B.",ECON 1,FA19,184,120,94.0,96.6,3.88,3.30,2.89
"Gibson, Christopher Daniel",ECON 1,FA19,37,13,66.7,54.5,4.83,3.17,
"Famulari, Melissa",ECON 100A,FA19,226,171,82.7,86.3,7.64,3.24,2.77
"Famulari, Melissa",ECON 100A,FA19,189,143,84.6,90.8,6.46,3.26,2.86
"Machina, Mark Joseph",ECON 100AH,FA19,8,4,100.0,100.0,1.83,4.00,
"Machina, Mark Joseph",ECON 100AH,FA19,13,3,66.7,66.7,3.17,4.00,
"Sinitsyn, Maxim",ECON 100B,FA19,141,57,83.6,83.6,6.39,3.29,2.70
"Du, Songzi",ECON 100C,FA19,120,64,70.0,56.7,8.73,3.05,2.61
"Du, Songzi",ECON 100C,FA19,128,74,79.7,71.6,6.23,3.16,2.73
"Watson, Joel Christopher",ECON 109,FA19,68,21,81.0,95.2,6.12,3.15,2.84
"Watson, Joel Christopher",ECON 109,FA19,65,29,92.9,92.6,7.50,3.15,2.94
"Watson, Joel Christopher",ECON 109T,FA19,15,5,100.0,100.0,2.50,3.80,
"Alon, Titan Michael",ECON 110A,FA19,89,44,94.6,86.1,5.85,3.50,3.06
"Alon, Titan Michael",ECON 110A,FA19,94,34,100.0,96.9,5.35,3.34,2.89
"Candido, Maria Teresa",ECON 110B,FA19,141,50,97.7,95.5,5.71,3.44,2.91
"Rondina, Giacomo",ECON 112,FA19,13,10,90.0,100.0,6.70,3.60,
"Rondina, Giacomo",ECON 112,FA19,17,12,100.0,100.0,7.95,3.64,
"Toda, Alexis Akira",ECON 113,FA19,34,22,81.0,90.5,5.36,3.45,3.50
"Candido, Maria Teresa",ECON 120A,FA19,191,91,93.0,92.9,5.05,3.40,2.88
"Candido, Maria Teresa",ECON 120A,FA19,192,88,95.9,98.6,5.94,3.41,2.85
"O, Mun Pyung",ECON 120B,FA19,90,54,90.2,86.0,6.12,3.22,2.78
"O, Mun Pyung",ECON 120C,FA19,106,54,90.4,96.1,7.71,3.34,2.93
"O, Mun Pyung",ECON 120C,FA19,68,39,86.1,94.4,5.58,3.24,2.85
"Jacobsen, Mark",ECON 131,FA19,41,26,92.0,96.0,5.06,3.44,3.24
"Jacobsen, Mark",ECON 131,FA19,245,140,94.9,92.7,5.39,3.42,2.98
"Bharadwaj, Prashant",ECON 138,FA19,281,205,88.8,92.3,5.12,3.39,2.91
"Trevino, Isabel",ECON 142,FA19,18,16,93.8,93.8,4.00,3.33,
"Trevino, Isabel",ECON 142,FA19,20,18,94.4,88.9,3.39,3.71,3.20
"Hendrickson, Gerald M.",ECON 159,FA19,68,46,93.3,95.6,4.86,3.43,3.21
"Newhouse, Herbert S",ECON 171,FA19,135,46,86.4,88.6,7.09,3.27,2.72
"Newhouse, Herbert S",ECON 171,FA19,42,15,100.0,100.0,7.27,3.31,2.67
"Newhouse, Herbert S",ECON 172A,FA19,135,40,86.5,80.0,4.88,3.32,2.67
"Toda, Alexis Akira",ECON 173A,FA19,100,36,85.7,68.6,7.32,3.15,3.07
"Sinitsyn, Maxim",ECON 176,FA19,34,9,87.5,87.5,6.25,3.25,2.88
"Sinitsyn, Maxim",ECON 176,FA19,36,12,83.3,91.7,8.33,3.58,2.79
"Cullen, Julie",ECON 191A,FA19,12,4,100.0,100.0,11.17,4.00,
"Levkoff, Steven B.",ECON 2,FA19,175,122,88.2,94.1,4.03,3.20,2.97
"Gibson, Christopher Daniel",ECON 3,FA19,139,65,77.0,58.3,4.43,3.37,
"Levkoff, Steven B.",ECON 4,FA19,171,104,96.1,98.0,4.42,3.17,2.83
"Wishard Guerra, Alison G.",EDS 110R,FA19,16,7,100.0,100.0,6.83,3.83,
"Eguchi, Emi",EDS 114,FA19,27,12,100.0,100.0,3.41,4.00,3.69
"Jones, Gabrielle Anastasia",EDS 115,FA19,58,29,92.9,96.4,3.07,3.86,3.47
"Dean, Dallawrence Edward",EDS 116,FA19,53,28,96.4,92.9,2.50,3.96,3.97
"Gallagher-Geurtsen, Tricia Meghan",EDS 117,FA19,70,65,93.7,98.4,3.69,3.72,3.83
"Chung, Luz Marina",EDS 117,FA19,64,27,95.8,100.0,5.50,3.96,3.93
"Jones, Makeba",EDS 120,FA19,11,6,100.0,100.0,2.50,4.00,
"Simon, Elizabeth A",EDS 124BR,FA19,159,42,89.7,97.4,7.47,3.67,3.73
"Allen, Bobbie M",EDS 125,FA19,59,51,96.0,96.0,3.83,3.84,3.86
"Davis, Daniel Brent",EDS 126,FA19,35,16,100.0,100.0,5.25,3.87,3.84
"Millstone, Rachel Diana",EDS 129A,FA19,42,40,100.0,100.0,3.95,3.97,3.94
"Holtzman, Caren Lynn",EDS 130,FA19,40,33,97.0,96.9,6.62,3.75,3.87
"Cohen, Shana R",EDS 131,FA19,25,10,88.9,88.9,4.50,3.89,3.83
"Bintliff, Amy S.V.",EDS 136,FA19,37,30,100.0,100.0,5.19,3.79,3.81
"Hofstetter, Carolyn",EDS 150,FA19,18,7,100.0,100.0,2.17,,
"Hofstetter, Carolyn",EDS 150,FA19,20,9,77.8,100.0,1.61,4.00,
"Hofstetter, Carolyn",EDS 150,FA19,18,9,88.9,100.0,2.06,4.00,
"Hofstetter, Carolyn",EDS 150,FA19,13,4,100.0,100.0,1.17,4.00,
"Dean, Dallawrence Edward",EDS 150,FA19,20,12,90.0,100.0,4.10,3.67,
"Hofstetter, Carolyn",EDS 150,FA19,25,9,100.0,100.0,1.75,3.50,
"Dean, Dallawrence Edward",EDS 25,FA19,91,48,93.2,92.9,4.50,3.92,3.74
"Heinzman, Erica M.",EDS 39,FA19,16,16,93.8,100.0,4.00,3.87,
"Dean, Dallawrence Edward",EDS 50,FA19,39,17,100.0,100.0,1.50,4.00,
"Hofstetter, Carolyn",EDS 50,FA19,120,60,94.3,98.1,1.90,3.92,
"Ridley, Robyn Elizabeth",ENG 10,FA19,22,20,65.0,90.0,3.40,3.67,3.63
"Campbell, Jordan Alexander",ENG 10,FA19,17,9,77.8,88.9,2.50,3.71,
"Mancinelli, Ryan Mark",ENG 100D,FA19,58,22,90.9,100.0,7.14,3.76,3.83
"Ngo, Anh-Thu T.",ENG 100D,FA19,39,22,54.5,59.1,6.23,3.27,3.37
"Ngo, Anh-Thu T.",ENG 100D,FA19,18,9,100.0,100.0,4.28,4.00,
"Bratton, Maryann",ENG 100L,FA19,7,3,100.0,100.0,5.50,4.00,
"Evdokimenko, Ekaterina",ENG 20,FA19,31,18,77.8,88.9,4.06,3.83,3.92
"Daly, Heather Marie",ENVR 102,FA19,17,9,100.0,100.0,3.61,3.67,
"Puritty, Chandler Elizabeth",ENVR 30,FA19,180,98,91.5,92.4,1.31,3.95,3.85
"Herbst, Matthew",ENVR 87,FA19,9,5,100.0,100.0,2.10,4.00,
"Herbst, Matthew",ENVR 87,FA19,14,10,100.0,100.0,1.17,4.00,
"Herbst, Matthew",ERC 1,FA19,99,55,94.5,100.0,1.01,3.76,
"Herbst, Matthew",ERC 2,FA19,44,28,88.5,96.2,0.94,4.00,
"Evans, Ivan T",ERC 20,FA19,29,9,62.5,75.0,0.50,4.00,
"Evans, Ivan T",ERC 20,FA19,26,14,84.6,100.0,0.50,4.00,
"Evans, Ivan T",ERC 89,FA19,7,4,50.0,75.0,8.00,,
"Allen, Eric",ESYS 101,FA19,130,57,89.1,90.7,4.25,3.22,3.05
"Taylor, Jennifer Rebecca",ESYS 101,FA19,130,57,89.1,92.6,4.25,3.22,3.05
"Teranes, Jane",ESYS 90,FA19,23,14,100.0,100.0,0.50,4.00,
"Kaplan, Sara Clarke",ETHN 1,FA19,401,196,88.4,87.2,3.80,3.59,3.81
"Frank, Ross H.",ETHN 100A,FA19,32,7,100.0,57.1,5.17,3.20,3.40
"Huezo, Alexander D",ETHN 103,FA19,43,30,96.7,100.0,3.63,3.86,3.66
"Fuste, Jose Ignacio",ETHN 104,FA19,68,41,100.0,100.0,5.09,3.74,3.56
"Hankins, Sarah E.",ETHN 108,FA19,18,15,100.0,93.3,3.30,3.53,
"Boston, Martin Luther",ETHN 109,FA19,42,14,100.0,100.0,5.88,3.08,3.20
"Jolivette, Andrew J",ETHN 112B,FA19,21,10,100.0,100.0,3.75,4.00,3.82
"Frank, Ross H.",ETHN 112C,FA19,11,5,100.0,100.0,7.00,4.00,
"Huezo, Alexander D",ETHN 119,FA19,14,7,100.0,100.0,3.50,3.80,
"Blanco, John D",ETHN 124,FA19,40,20,78.9,83.3,3.34,3.60,3.94
"Sasaki, Christen T",ETHN 125,FA19,25,10,100.0,100.0,3.10,3.75,3.67
"Dorr, Kirstie A.",ETHN 127,FA19,25,9,100.0,88.9,3.17,3.78,3.87
"Tanaka, Elaine Gale-armon",ETHN 142,FA19,31,12,100.0,100.0,7.70,3.60,3.39
"Boston, Martin Luther",ETHN 161,FA19,15,6,100.0,100.0,4.83,3.60,
"Borgo, David Garcia",ETHN 178,FA19,27,23,100.0,95.5,2.85,3.73,3.77
"Whitley, Leila Marie",ETHN 183,FA19,17,11,100.0,100.0,4.68,3.36,
"Fuste, Jose Ignacio",ETHN 189,FA19,29,20,100.0,94.7,4.71,3.71,3.33
"Espiritu, Yen",ETHN 20,FA19,98,55,92.6,92.6,4.35,3.60,3.61
"Havis, Allan",FILM 87,FA19,21,12,91.7,90.9,1.00,4.00,
"Havis, Allan",FILM 87,FA19,13,6,100.0,100.0,0.50,3.50,
"Rahimi, Babak",FILM 87,FA19,19,12,80.0,100.0,0.70,3.67,
"Rahimi, Babak",FILM 87,FA19,18,11,72.7,81.8,0.50,4.00,
"Brouwer, Kimberly",FMPH 101,FA19,65,40,95.0,97.5,4.90,3.30,3.06
"Hasenstab, Kyle Andrew",FMPH 102,FA19,61,47,91.5,97.9,4.93,3.50,3.27
"Linke, Sarah Elizabeth",FMPH 110,FA19,61,55,94.4,96.3,4.57,3.62,3.31
"McMenamin, Sara B",FMPH 120,FA19,51,41,82.5,87.5,4.70,3.48,3.28
"McMenamin, Sara B",FMPH 120,FA19,56,44,90.5,81.0,4.55,3.37,3.29
"Ryan, Margaret Angela Kapp",FMPH 130,FA19,62,57,96.5,100.0,4.78,3.53,3.61
"Servin, Argentina Elisa No",FMPH 191,FA19,14,7,83.3,80.0,3.07,4.00,
"Zoumas-Morse, Christine E.",FMPH 191,FA19,61,53,100.0,100.0,3.48,3.77,3.81
"Binkin, Nancy Jeanne",FMPH 196A,FA19,16,12,100.0,100.0,8.68,3.82,
"Anderson, Cheryl",FMPH 40,FA19,95,78,93.5,98.7,3.93,3.30,
"Dominick, Sally A",FMPH 40,FA19,136,120,95.8,91.6,3.92,3.63,3.58
"Kayser, Georgia Lyn",GLBH 100,FA19,32,26,88.0,80.0,3.38,3.63,3.42
"Olivas Hernandez, Olga Lid",GLBH 105,FA19,33,11,81.8,54.5,4.32,3.45,3.68
"Burgos, Jose L.",GLBH 111,FA19,29,18,100.0,100.0,4.03,3.82,3.87
"Ojeda, Victoria D.",GLBH 111,FA19,29,18,100.0,88.2,4.03,3.82,3.87
"Kaiser, Bronwyn Nicole",GLBH 148,FA19,124,118,92.4,90.7,4.38,3.58,3.48
"Card, Alan",GLBH 181,FA19,142,80,100.0,100.0,3.58,3.74,3.77
"Saravia, Paula F",GLBH 20,FA19,122,114,86.0,74.6,4.90,3.59,3.53
"Ackerman, Farrell",HDS 1,FA19,184,89,100.0,97.7,3.33,3.57,3.22
"Wilder, Linnea Lorene",HDS 111,FA19,63,27,100.0,100.0,2.94,3.63,3.12
"Deak, Gedeon O.",HDS 121,FA19,29,8,75.0,75.0,6.75,2.63,3.04
"Blaise, Jean G",HDS 171,FA19,37,16,100.0,100.0,3.88,4.00,3.87
"Blaise, Jean G",HDS 175,FA19,39,14,100.0,100.0,4.07,3.86,3.72
"Ark, Wendy S",HDS 181,FA19,36,20,5.3,26.3,18.70,1.60,2.63
"Reese, Clarissa Jane",HDS 191,FA19,9,5,60.0,80.0,10.90,3.00,
"Reese, Clarissa Jane",HDS 191,FA19,11,5,80.0,100.0,10.90,3.40,
"Matsumura, Wendy Y",HIEA 112,FA19,102,47,95.6,93.3,4.18,3.35,3.42
"Herr, Joshua Christian",HIEA 144,FA19,34,27,96.3,92.6,4.35,3.67,3.33
"Matsumura, Wendy Y",HIEA 190M,FA19,7,3,100.0,100.0,3.83,3.67,
"Nathan, Geoffrey Stephen",HIEU 102,FA19,22,9,87.5,100.0,5.75,3.13,2.65
"Hertz, Deborah",HIEU 109,FA19,46,36,83.3,88.9,4.00,3.39,3.31
"Caciola, Nancy A",HIEU 111,FA19,95,43,95.0,97.5,4.90,3.33,3.27
"Gallant, Thomas W.",HIEU 116B,FA19,38,16,100.0,100.0,3.83,3.36,3.27
"Demetriou, Denise",HIEU 122,FA19,77,63,77.0,75.4,5.56,2.98,3.13
"Edelman, Robert S.",HIEU 127,FA19,113,39,74.4,78.9,4.86,3.45,3.31
"Devereux, Andrew W",HIEU 138,FA19,42,19,94.7,100.0,5.34,3.50,3.38
"Neuheiser, Joerg",HIEU 154,FA19,66,58,93.1,96.6,5.33,3.27,3.05
"Demetriou, Denise",HIEU 160,FA19,8,4,100.0,100.0,11.50,3.50,
"Cowan, Benjamin A",HILA 121A,FA19,50,16,93.3,93.3,4.23,3.71,3.71
"Hunefeldt, Christine",HILA 123,FA19,45,17,76.5,88.2,4.85,3.12,3.02
"Vitz, Matthew",HILA 131,FA19,75,30,100.0,100.0,3.35,3.67,3.63
"Schneewind, Sarah",HILD 10,FA19,163,83,61.5,71.1,5.94,3.02,2.92
"Wishon, Mark T",HILD 2A,FA19,182,141,87.7,90.5,3.03,3.40,3.49
"Graham, Jessica Lynn",HILD 7A,FA19,364,154,84.0,93.8,3.36,3.50,3.38
"Shafir, Nir",HINE 111,FA19,53,24,82.6,87.0,3.20,3.25,3.17
"Provence, Michael",HINE 119,FA19,63,30,96.7,86.7,3.77,3.52,
"Golan, Tal",HISC 107,FA19,55,27,80.0,91.7,3.50,3.25,
"Gere, Catherina M.",HISC 115,FA19,134,66,97.0,100.0,4.20,3.65,3.38
"Patterson, Patrick H.",HITO 87,FA19,17,10,100.0,100.0,1.70,4.00,
"Man, Simeon S",HIUS 103,FA19,55,40,97.4,97.4,3.27,3.66,3.73
"Jolivette, Andrew J",HIUS 108B,FA19,21,8,100.0,100.0,2.25,4.00,4.00
"Sasaki, Christen T",HIUS 124,FA19,10,5,100.0,100.0,4.50,3.67,
"Klein, Rachel",HIUS 131,FA19,51,21,90.5,90.5,4.30,3.44,3.23
"Hendrickson, Gerald M.",HIUS 141,FA19,26,17,93.8,93.8,5.00,3.50,2.85
"Walker, Dustin Ryan",HIUS 142B,FA19,6,3,100.0,100.0,9.17,3.00,
"Klann, Mary Cameron",HIUS 144,FA19,13,9,100.0,100.0,4.50,3.67,
"Plant, Rebecca Jo",HIUS 156,FA19,61,24,95.5,95.5,3.89,3.50,3.52
"Man, Simeon S",HIUS 168,FA19,13,4,100.0,100.0,8.00,3.25,
"Lyon, Antony J.",HUM 119,FA19,13,6,100.0,100.0,2.90,3.80,
"Lyon, Antony J.",HUM 3,FA19,275,229,74.0,98.2,5.57,3.08,3.07
"Patterson, Patrick H.",HUM 3,FA19,214,174,70.9,86.4,5.49,3.14,3.11
"Markman, Kristina",HUM 3,FA19,278,243,64.8,95.2,4.81,3.09,3.25
"Smarr, Janet L.",HUM 3,FA19,145,82,69.0,64.7,4.98,3.11,3.08
"Lamey, Andy M.",INTL 101,FA19,263,110,91.5,93.4,5.35,3.42,3.07
"Haggard, Stephan M.",INTL 102,FA19,253,115,92.2,96.9,5.40,3.37,3.22
"Shelby, Karen Lee",INTL 190,FA19,20,12,83.3,100.0,7.00,3.50,3.05
"Shetreet, Shimon",INTL 190,FA19,18,8,75.0,75.0,5.75,4.00,
"Samstad, James G.",INTL 190,FA19,20,9,100.0,100.0,5.83,3.33,3.35
"Nadkarni, Vidya",INTL 190,FA19,20,9,100.0,100.0,5.50,3.75,3.21
"Auerbach, Bradford C",INTL 190,FA19,20,9,88.9,77.8,4.28,3.67,3.24
"Kshatriya, Krista C",INTL 190,FA19,19,7,85.7,100.0,10.50,3.57,
"Ravanilla, Nico",INTL 190,FA19,19,9,87.5,100.0,4.25,3.88,
"Lettieri, Michael Joseph",INTL 190,FA19,19,10,90.0,100.0,4.70,3.30,
"Lee, Munseob",INTL 190,FA19,18,9,100.0,100.0,5.39,3.56,
"Bergman, Matthew Edward",INTL 190H,FA19,10,7,100.0,100.0,9.64,3.50,
"Kamioka, Sachiko",JAPN 10A,FA19,21,13,100.0,100.0,5.73,3.62,3.53
"Maruyama, Rie",JAPN 10A,FA19,26,16,93.8,93.8,4.00,3.87,3.74
"Ross, Kayoko F",JAPN 10A,FA19,27,18,93.8,100.0,4.50,3.71,3.66
"Kamioka, Sachiko",JAPN 10A,FA19,25,17,93.8,93.8,5.75,3.50,3.51
"Takeda, Izumi",JAPN 10A,FA19,30,17,100.0,100.0,5.75,3.67,3.63
"Maruyama, Rie",JAPN 10A,FA19,30,29,93.1,100.0,5.67,3.81,3.79
"Takeda, Izumi",JAPN 10A,FA19,27,19,94.4,100.0,5.72,3.41,3.33
"Iwamoto, Naoki",JAPN 10A,FA19,28,17,94.1,100.0,6.03,3.63,3.59
"Ross, Kayoko F",JAPN 10A,FA19,29,15,100.0,100.0,4.23,3.86,3.57
"Simpson, Junko Tokuda",JAPN 10A,FA19,28,13,91.7,91.7,4.67,3.67,3.68
"Iwamoto, Naoki",JAPN 10A,FA19,25,17,100.0,100.0,4.74,3.94,3.53
